Customer CodeToken / Fiat / NFT [Balance/NFT ID],
06800905,"USD[0.0001493361790748],USDT[0.0035397400000000]"
06800925,USD[20.0000000000000000]
06800937,"BNB[0.0000000057816263],BTC[0.0000000070064592],CRO[0.0000000037574600],ETH[0.0000000066875343],MATIC[0.0000000043238400],SOL[0.0000000007381200],TRX[0.0000000019696000],USD[0.0024248054121828],USDT[0.0000009600433775]"
06800942,"USD[0.0074944638000000],USDT[0.9400000000000000]"
06800959,"TRX[0.0178833900000000],USD[-0.0009429436261147]"
06800962,GBP[0.0000737651530051]
06800963,EUR[0.0000000132419859]
06800967,"GBP[0.0000000140876368],KIN[1.0000000000000000],USD[0.0000000160902487]"
06800970,"USD[0.0000000110000000],USDC[1220.1077436400000000]"
06800988,"JPY[3.3774343000000000],USD[0.0631406151445212]"
06800992,"DOGE[30.0000000000000000],USDT[0.5276994470000000]"
06800996,USD[0.0024245420000000]
06801000,USD[0.0000026367184404]
06801007,"TRX[0.0000380000000000],USDT[202.1901825500000000]"
06801020,USDT[0.0000000000664772]
06801030,"ETH[0.0000000078834785],USD[0.0022112976000000]"
06801036,"BTC[4.5175999240000000],TSLA[117.6200000000000000],USD[0.4870843833811388]"
06801042,USD[500.0000000000000000]
06801059,"BAO[1.0000000000000000],BTC[0.0129349700000000],CHF[0.0006846532705804],KIN[1.0000000000000000]"
06801075,"EUR[0.8000000000000000],USD[0.0025406122000000],USDT[0.2100000000000000]"
06801087,USD[0.0613176397625000]
06801128,USD[0.0046163600000000]
06801129,ETH[0.0000000100000000]
06801136,SHIB[544918732.0000000000000000]
06801141,EUR[0.0000000042234257]
06801143,"ETH[1.0388177300000000],ETHW[1.0388177300000000]"
06801160,"USD[0.0000000109572152],USDT[0.0000000019890423]"
06801163,"USD[0.0469767517092250],USDT[347.3505582590788600]"
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
06801168,"TRX[0.0100010000000000],USDT[0.5300000000000000]"
06801190,"BNB[0.0000010000000000],DOGE[5.7341461000000000],TRX[3.0717434600000000],USD[0.0000507945984746],USDT[815.4185546006960703]"
06801195,"TRX[0.0108800000000000],USDT[0.0277721908750000]"
06801216,"USD[-59.6719220406659207],USDT[200.0900054941237535]"
06801226,"LTC[0.0000000035505220],TRX[1.4813119400000000],USDT[0.0001578240362691]"
06801229,"BNB[0.0000000071229207],ETH[0.0000000021571200],TRX[0.0000000017176045],USDT[2.8340610380355960]"
06801254,"ETHW[0.2545714700000000],TRX[1.0000000000000000],USD[0.0000076725591277]"
06801263,BTC[0.0435137700000000]
06801271,"GBP[0.0000000083952315],TRX[0.0000010000000000],USDT[8.0051190000000000]"
06801280,"AKRO[1.0000000000000000],EUR[0.0000000017328936],TRX[1.0000000000000000]"
06801282,"USD[2.8700671392417558],USDT[0.0000000077988409]"
06801292,"ETH[0.0000000055898782],MATIC[0.0000000056793188],TRX[0.0000000038992246],USDT[0.0000000025184072]"
06801295,USD[0.0513612047500000]
06801309,USD[0.0010900906000000]
06801311,USD[0.0000099964128224]
06801331,"USD[0.0031133489000000],USDT[0.4900000000000000]"
06801338,EUR[0.0000000176625603]
06801342,"BNB[0.2600000000000000],USD[27.4614539239000000]"
06801346,ETH[0.0006000000000000]
06801352,EUR[0.3000000000000000]
06801373,USD[100.0000000000000000]
06801408,"EUR[0.6000000000000000],USD[0.0012803888000000],USDT[0.0600000000000000]"
06801419,EUR[0.0000000122113063]
06801425,"FTT[0.1405038038167248],USD[0.0000000350275936],USDT[0.0000000096044962]"
06801432,"BNB[0.0000000003303792],USD[0.0000002200425569],USDT[0.0002211954344332]"
06801434,USD[0.0100008560539497]
06801441,"USD[0.0083311403000000],USDT[0.5000000000000000]"
06801444,"USD[0.0001974023000000],USDT[0.0000000068523224]"
06801464,USD[1.4875071500000000]
06801470,"USD[6.2061845062450000],USDT[1.8064230721491324]"
06801476,"ETH[0.0000878100000000],USDT[0.0572767625000000]"
06801485,"EUR[0.0000001027039264],USDT[0.0813398100000000]"
06801500,USDT[0.0273923969500000]
06801503,"BAO[1.0000000000000000],BTC[0.0000001180000000],FTT[0.0000035900000000],RSR[1.0000000000000000],USD[0.0000214851107670],USDT[0.0090805251251646]"
06801505,"AKRO[1.0000000000000000],ETHW[0.0000053700000000],EUR[18.6128067443423061],KIN[5.0000000000000000],UBXT[1.0000000000000000],USD[-0.2968379264421694]"
06801528,USDT[274.5539793600000000]
06801566,"BTC[0.0115078900000000],USDT[299.9914106199602644]"
06801592,"AUD[0.0000078353172490],BAO[2.0000000000000000],BCH[0.0000000098995840],BNB[0.0000000034728605],BTC[0.0000000095260024],CAD[0.0000000089771361],CHF[0.0000000024916733],ETH[0.0000000076289219],FTT[0.0000000052255488],GBP[0.0000000067614268],LTC[0.0000000029963670],SOL[0.4128656780185245],USD[0.0000000080132856],USDT[0.0000000031801558]"
06801644,"TRX[0.0000410000000000],USDT[0.9076700947256567]"
06801648,"AKRO[1.0000000000000000],BCH[4.8052004100000000],BTC[0.1709254100000000],DENT[4.0000000000000000],ETHW[0.6035347000000000],GBP[0.0000455319222046],KIN[2.0000000000000000],USD[0.0202962979194666]"
06801660,"ETHW[0.0850278000000000],USD[1.1882034588500000],USDC[130.0000000000000000]"
06801710,BTC[0.0000000078846670]
06801713,USD[0.0036892240000000]
06801731,"ATOM[0.0924200000000000],BAND[0.0224000000000000],BTC[0.0000235500000000],CQT[89.0000000000000000],ENS[0.0043300000000000],ETHW[10.0000000000000000],FTT[0.0984600000000000],HNT[0.0753600000000000],MATIC[0.5792000000000000],TONCOIN[1683.8001800000000000],USD[0.2748316530000000],USDT[0.0006954000000000]"
06801741,TRX[0.0000060000000000]
06801743,"TRX[85.9158010000000000],USDT[0.1261146156527000]"
06801746,"BTC[0.0001524927740000],USD[0.0000000020000000]"
06801753,"BNB[0.0000000080000000],TRX[1.0000000000000000],USDT[2.9607925756803956]"
06801777,EUR[0.0000000036186981]
06801794,"AKRO[2.0000000000000000],BAO[2.0000000000000000],DENT[1.0000000000000000],EUR[0.0000000094727935],KIN[1.0000000000000000],RSR[2.0000000000000000],TRU[1.0000000000000000],TRX[1.0000000000000000],UBXT[5.0000000000000000]"
06801810,"EUR[0.7400000000000000],USD[0.0040358766000000]"
06801811,"BAO[2.0000000000000000],KIN[1.0000000000000000],USD[0.0000002129132254],USDT[0.0000000022281216]"
06801829,TRX[0.0130030000000000]
06801842,"BAO[4.0000000000000000],EUR[0.0000046691691380],KIN[1.0000000000000000]"
06801857,"BNB[0.0000000032000000],TRX[0.0001020000000000],USDT[0.0000000046490000]"
06801877,"DOGE[0.0000000100000000],MATIC[0.0084732004676260],TRX[0.0000740300000000],USDT[0.0000000424991455]"
06801891,"BNB[0.0030539600000000],COIN[1.0000000000000000],USD[8.5849667750000000]"
06801894,USDT[0.9431300000000000]
06801912,"TRX[0.0000070000000000],USDT[9.2000000000000000]"
06801914,"APE[3.0362273100000000],BAO[1.0000000000000000],ETH[0.0063136300000000],ETHW[0.0062314900000000],GBP[0.6771809423778018],KIN[2.0000000000000000],USD[0.0000146132848604],XRP[9.1494599900000000]"
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
06801919,TRX[0.0130030000000000]
06801935,"ETH[0.0000063900000000],ETHW[0.0009819900000000],EUR[0.0034886900000000],GBP[0.0044075738000000],LTC[0.0000976800000000],PUNDIX[0.0995200000000000],TSLA[0.0000286200000000],USD[0.0004548209230500],XRP[0.0090000000000000]"
06801973,USD[0.0003547678000000]
06801986,"BTC[0.0000000008041066],ETH[0.0000000032222506],GAL[0.0000000084039880],GBP[0.0000000003252886],HT[0.0000000041370456],JPY[0.0000000034852340],LTC[0.0000000040252460],TRY[0.0000000079064524],USD[-0.0457889248392680],USDT[0.0586197480784900]"
06801990,"EUR[0.0000000274792560],USD[0.0027539710000000],USDT[0.0027288000000000]"
06802016,"FTT[0.0000000191160000],TRX[0.0000060000000000],USD[0.0000000095593870],USDT[0.0124456887500000]"
06802023,"BRZ[10.6264848300000000],USD[4.3161059216807485]"
06802035,"BTC[0.0000000053874000],TRX[0.0000700000000000],USDT[0.0000003500331746]"
06802052,"TRX[5.9240880000000000],USD[0.0000000044161568],USDT[0.0000000090200041]"
06802055,BTC[0.0000000100000000]
06802059,"KIN[1.0000000000000000],RSR[1.0000000000000000],USD[0.0000000891072468]"
06802062,"BAO[2.0000000000000000],BTC[0.0000000031321776],GHS[0.0963194774521976],KIN[2.0000000000000000],USD[0.0000000083965641]"
06802073,"EUR[0.0000000039247591],USD[0.0020740574833492]"
06802075,"BAO[10.0000000000000000],CITY[1.0153123400000000],ETH[1.1108883800000000],FRONT[1.0000000000000000],HXRO[1.0000000000000000],INTER[1.0153123400000000],TRX[1.0000000000000000],UBXT[6.0000000000000000],USD[6.1612422374060353]"
06802083,"BTC[0.1163811600000000],USD[1.2311126100000000]"
06802085,"USD[0.0041061634000000],USDT[0.0893595100000000]"
06802095,"SOL[0.0500000000000000],USD[0.2397030000000000],USDT[0.0000000086000000]"
06802104,EUR[0.0000000095838574]
06802119,"TRX[0.0000100000000000],USDT[0.0024119454185000]"
06802122,"AUD[2.9027974333826642],BTC[0.0000096760000000],USD[0.0205609733591147],USDT[0.3490540300000000]"
06802137,"EUR[0.0000000120199078],USDT[0.0062180100000000]"
06802166,"ETH[0.0005662100000000],ETHW[0.0005662100000000],USD[0.0000000026549126]"
06802179,USD[0.0000163618044288]
06802225,"USD[0.0000000165562835],USDT[207.2019688263882000]"
06802256,TRX[0.0000020000000000]
06802257,"ALPHA[0.0000000034454846],ATOM[0.0000000036442526],BAND[1540.2117112561939208],CEL[0.0000000092914369],DOT[0.3343649435288413],ETH[-0.0041139509663902],HT[0.1000000264467677],LEO[0.1516338054415209],LOOKS[0.0000000075326483],MKR[0.0000000059510405],SOL[0.0000000009431740],TOMO[0.0000000070855311],TRX[-40300.5275151888950093],USD[83645.19471191912289790000000000]"
06802272,BRZ[14917.4000000000000000]
06802279,"BSVBULL[7191640479.6071428500000000],USDT[0.0420457000000000],XRP[0.3704060000000000]"
06802300,USD[0.0057733146613868]
06802302,"AKRO[1.0000000000000000],BAO[2.0000000000000000],BCH[0.2205859900000000],GBP[1.7228023065956279],KIN[3.0000000000000000],LINK[0.0000000086163416],UBXT[1.0000000000000000],USD[0.0000002054322102]"
06802304,"AUDIO[1.0000000000000000],BAO[1.0000000000000000],DENT[2.0000000000000000],EUR[0.0000000052975173],GRT[1.0000000000000000],KIN[4.0000000000000000],SXP[1.0000000000000000],TRX[1.0000000000000000],UBXT[1.0000000000000000],USDT[0.0267926900000000]"
06802316,"BTC[0.0058539200000000],EUR[0.0000000565642161],USDT[0.1022178171700624]"
06802329,USD[0.0000499789523846]
06802353,"EUR[0.0000000390910358],USDT[0.0072648900000000]"
06802362,USDT[109.8716788500000000]
06802372,"BTC[0.3564313300000000],USD[0.0028245455729880]"
06802380,USD[0.0000000121571891]
06802388,"USD[0.0859658906682276],USDT[0.8589317600000000]"
06802393,EUR[0.0000000526449440]
06802401,"TRX[0.0390450000000000],USD[0.0031834600000000],USDT[0.0089780167590236]"
06802405,TRX[0.0000000022780408]
06802409,"BTC[0.0462407800000000],EUR[0.0000000087100000],USD[0.0001460719199794],USDT[0.0000650070177316]"
06802414,"KIN[2.0000000000000000],TRX[0.0000050000000000],TRY[91.9430491653195326],USD[0.0000000002369900],USDT[0.3202794200000000]"
06802416,USD[0.0087983971000000]
06802421,"BEAR[433717.2000000000000000],BTC[0.0000000400000000],USDT[16.3474269809436400]"
06802423,"GHS[0.0000001346837846],USDT[0.0000000004439030]"
06802432,"GBP[91.6515118900000000],KIN[1.0000000000000000],USD[0.0009588512654210]"
06802441,USDT[7.2687000000000000]
06802457,USDT[0.0024312900000000]
06802458,"BTC[0.0000525000000000],ETH[0.0008344500000000],ETHW[0.0008209600000000],USDT[8959.0960057700000000]"
06802485,"TRX[0.0000060000000000],USDT[0.0000000028148400]"
06802504,USD[0.3285172960695375]
06802523,"AKRO[5.0000000000000000],BAO[10.0000000000000000],CHZ[1.0000000000000000],DENT[5.0000000000000000],GHS[20.0000000297566248],HXRO[1.0000000000000000],KIN[10.0000000000000000],RSR[7.0000000000000000],TOMO[1.0000000000000000],TRU[1.0000000000000000],TRX[6.0000750000000000],UBXT[11.0000000000000000],USDT[0.0000000025619059]"
06802524,"BAO[2.0000000000000000],ETH[0.0000000014060184],KIN[1.0000000000000000],USD[0.0000001114600999]"
06802530,USDT[0.0000000100000000]
06802555,USDT[0.1097818100000000]
06802559,"BTC[0.0000000016685992],USD[0.0000017841199600],USDT[0.2124078951392810]"
06802639,USD[0.0009736138240445]
06802649,"GHS[5.0000025116539511],USD[0.0022500032595504],USDT[0.3410416800000000]"
06802669,"BAO[1.0000000000000000],TRX[0.0000220043242184],USD[0.0000000040855877],USDT[0.1865266049397085]"
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
06802680,"TRX[0.0000130000000000],USDT[0.0000860087509021]"
06802685,GBP[100.0000000000000000]
06802718,GBP[0.0000000023280349]
06802727,"TRX[2.0000370000000000],USD[0.0599318575693700]"
06802736,USDT[0.0000092486859017]
06802738,"BRZ[0.0002000000000000],TRX[0.0000020000000000],USDT[0.1282723180000000]"
06802766,USD[0.0000000002283413]
06802770,USD[0.0043312310800000]
06802772,USD[35.0100000000000000]
06802780,"KIN[1.0000000000000000],SOL[0.4634686200000000],USD[0.0000003138129414]"
06802793,USD[0.0000000050771356]
06802814,"BRL[10.0000000000000000],ETH[0.0000000053171850],ETHW[0.0006918353171850],USD[0.0000000070056493]"
06802821,USD[0.0099933124650000]
06802822,"ETH[0.0089808000000000],ETHW[0.0088712800000000]"
06802832,"SUSHI[0.0006880866118325],USDT[0.0000000007102314]"
06802867,"AKRO[2.0000000000000000],BAO[5.0000000000000000],CHZ[1.0000000000000000],DENT[2.0000000000000000],FRONT[1.0000000000000000],HOLY[1.0000000000000000],KIN[3.0000000000000000],RSR[1.0000000000000000],UBXT[1.0000000000000000],USD[0.0000000113640858],USDT[0.0000000035874408]"
06802868,"GBP[0.0000000015716096],USDT[4.9473099600000000]"
06802877,"GBP[0.0000000959958056],USD[0.0000000082084680],USDT[0.0000000093297205]"
06802895,"AKRO[1.0000000000000000],BAO[1.0000000000000000],COMP[775.0192377300112480],DENT[1.0000000000000000],DOGE[222.0340700800000000],ETH[0.0000064000000000],GBP[0.0000001622834328],SHIB[101830236.5518063600000000],TRX[1.0000000000000000],UBXT[1.0000000000000000],USDT[0.0000001382069409]"
06802901,"BUSD[3.7763988700000000],USD[0.0000000019144000]"
06802911,"BRZ[0.0020000000000000],USD[0.0052537180000000],USDT[0.0000000010000000]"
06802915,"BAO[1.0000000000000000],ETH[0.4299097100000000],TRX[1.0000000000000000],USD[577.1247047974998331]"
06802930,"USD[0.0386315968716640],USDT[0.0000992800000000]"
06802938,GBP[751.6905753400000000]
06802943,"BTC[0.0000000020000000],ETH[0.0000000073733250],USD[20.0868889270782888],USDT[80.2389522175610221]"
06802976,"ETH[0.0000000116380310],ETHW[0.0000000116380310]"
06802998,"AKRO[2.0000000000000000],BAO[6.0000000000000000],DENT[3.0000000000000000],DOGE[1.0000000000000000],GHS[0.6974969540591559],KIN[4.0000000000000000],RSR[3.0000000000000000],SECO[1.0000000000000000],TOMO[1.0000000000000000],TRX[0.0000630000000000],UBXT[2.0000000000000000],USDT[0.0000000022630072]"
06803008,"BTC[0.0000000060613125],LTC[0.0030000000000000]"
06803013,"ALPHA[1.0000000000000000],EUR[0.0000000097422647],TRU[1.0000000000000000],USDT[12023.7780778100000000]"
06803022,"BNB[0.0100000000000000],USD[-2.5552093140000000]"
06803025,LINK[0.0000000164055600]
06803028,"AVAX[0.0000234000000000],BAO[1.0000000000000000],GBP[0.0000000006997421],KIN[1.0000000000000000],USD[0.0244417836763895]"
06803041,"USD[-1.4597753586250000],USDT[148.2311600000000000]"
06803044,"DOGE[46.5659090800000000],SAND[5.5182693500000000],SHIB[206843.2165787400000000]"
06803047,USDT[0.0388917640000000]
06803050,"BNB[0.0202424600000000],DAI[0.0358306600000000],ETH[0.0688128700000000],MATIC[0.4461026400000000],USD[543.3309080408400000],USDC[1500.0000000000000000],USDT[0.0034340865000000]"
06803054,"AUD[0.6345427046581630],ETH[0.0043849100000000],ETHW[0.0043301500000000],USD[0.0001582440320756]"
06803069,USDT[1.4153246431447457]
06803074,USDT[0.0000000054000000]
06803107,BTC[0.0000000019726300]
06803112,"TRX[10.8758407700000000],USDT[19.8600000006283995]"
06803113,"AKRO[3.0000000000000000],APT[0.0000712682302586],BAO[7.0000000000000000],DENT[2.0000000000000000],GRT[1.0000000000000000],KIN[7.0000000000000000],MATIC[0.0001613000000000],RSR[1.0000000000000000],SHIB[27.8668303200000000],TRX[2.0000010000000000],UBXT[1.0000000000000000],USD[0.0000000022528545],USDT[0.0000000030589123]"
06803123,"USD[2.5417995939299513],USDT[0.0000000025204448]"
06803124,"BAO[1.0000000000000000],KIN[2.0000000000000000],TRX[1.0000000000000000],UBXT[1.0000000000000000],USDT[0.0000233275598994]"
06803149,USDT[0.0001446750025282]
06803152,"AAPL[3.9438653700000000],AMZN[0.7563381700000000],BAO[1.0000000000000000],FTT[11.3939534800000000],GOOGL[0.0892963200000000],NVDA[6.5200905300000000],TSLA[2.3748076800000000],USD[0.0000000067762006],USDC[10839.8479990600000000]"
06803155,USD[6.25672330225000000000000000]
06803158,"BNB[0.0000000015740305],MATIC[0.0000000036400932],TRX[0.0000170000000000],USD[0.0017203335631376],USDT[15.5652200169674152]"
06803171,USDT[325.0234608600000000]
06803184,"LINK[0.0970000000000000],USD[0.0000000031235328]"
06803185,"AKRO[2.0000000000000000],BAO[10.0000000000000000],DENT[1.0000000000000000],FTT[89.1250787100000000],KIN[9.0000000000000000],MATH[1.0000000000000000],TRX[2.0102020000000000],USDT[0.0000000655892410]"
06803200,"USD[0.0000000093256900],USDT[456.0886448485894666]"
06803216,"BRZ[100.0000000000000000],USD[5.20836335000000000000000000]"
06803221,USD[0.3353821855000000]
06803226,"ETH[0.0009394000000000],TRX[0.4802130000000000],USDT[593.8599652370000000]"
06803231,"GMT[0.6338300000000000],SOL[0.0100000000000000],USD[0.5303289450000000],USDT[0.0981318071250000]"
06803233,USD[0.0006945848939315]
06803239,"CHZ[3.1634998000000000],ETH[0.0000000070555000],USD[1.4370260924698946]"
06803248,"ARS[0.0000016631909440],FTT[0.0687042449808260],USD[1.0432442013620797],USDT[1490.8707908789588451]"
06803256,USD[12.4196272598427228]
Customer CodeToken / Fiat / NFT [Balance/NFT ID],
06803263,"JPY[0.0365800000000000],XRP[0.0000008400000000]"
06803271,USD[0.0073224237279540]
06803275,USD[0.0000000037339756]
06803277,"TRX[0.0000080000000000],USDT[0.4000000000000000]"
06803279,"BTC[0.0199811900000000],USD[192.5407196445000000]"
06803287,"BNB[0.0027813091600000],MATIC[0.0000000037364590],TRX[0.0000010000000000],USDT[12.8121815084922728]"
06803293,"USD[0.0250810534966633],USDT[0.0313812401405124],XRP[0.4840163700000000],XRPBULL[747741304.2000000000000000]"
06803297,XRP[0.6194701200000000]
06803301,AUD[0.0000000138834624]
06803309,USD[13.02706933000000000000000000]
06803310,USD[0.0000000047221030]
06803313,"USD[220507.7720779111400000],USDT[0.0012075500000000]"
06803316,USD[0.7893508300000000]
06803319,"BNB[0.0000000099703768],DOGE[0.0000000097627874],USDT[0.0000000091246761]"
06803331,"AKRO[1.0000000000000000],BTC[0.0000987100000000],USD[0.0000000009160678]"
06803344,"BTC[0.0000010200000000],USD[0.0000000068627188],USDT[0.0543032156231200]"
06803354,XRP[1.0209065500000000]
06803359,"CAD[0.0000000144221126],USDT[0.0000001100000000]"
06803375,USD[0.0011883355300000]
06803404,JPY[167.6312926672000000]
06803412,"BTC[0.0344645997000000],ETH[6.9962234910957494],KIN[1.0000000000000000]"
